"","B cells|B cells","B cells|Endothelial cells","B cells|Epithelial cells","B cells|Fibroblasts","B cells|Mast cell-like","B cells|Myeloid","B cells|Neuron-like cells","B cells|T cells","Endothelial cells|B cells","Endothelial cells|Endothelial cells","Endothelial cells|Epithelial cells","Endothelial cells|Fibroblasts","Endothelial cells|Mast cell-like","Endothelial cells|Myeloid","Endothelial cells|Neuron-like cells","Endothelial cells|T cells","Epithelial cells|B cells","Epithelial cells|Endothelial cells","Epithelial cells|Epithelial cells","Epithelial cells|Fibroblasts","Epithelial cells|Mast cell-like","Epithelial cells|Myeloid","Epithelial cells|Neuron-like cells","Epithelial cells|T cells","Fibroblasts|B cells","Fibroblasts|Endothelial cells","Fibroblasts|Epithelial cells","Fibroblasts|Fibroblasts","Fibroblasts|Mast cell-like","Fibroblasts|Myeloid","Fibroblasts|Neuron-like cells","Fibroblasts|T cells","Mast cell-like|B cells","Mast cell-like|Endothelial cells","Mast cell-like|Epithelial cells","Mast cell-like|Fibroblasts","Mast cell-like|Mast cell-like","Mast cell-like|Myeloid","Mast cell-like|Neuron-like cells","Mast cell-like|T cells","Myeloid|B cells","Myeloid|Endothelial cells","Myeloid|Epithelial cells","Myeloid|Fibroblasts","Myeloid|Mast cell-like","Myeloid|Myeloid","Myeloid|Neuron-like cells","Myeloid|T cells","Neuron-like cells|B cells","Neuron-like cells|Endothelial cells","Neuron-like cells|Epithelial cells","Neuron-like cells|Fibroblasts","Neuron-like cells|Mast cell-like","Neuron-like cells|Myeloid","Neuron-like cells|Neuron-like cells","Neuron-like cells|T cells","T cells|B cells","T cells|Endothelial cells","T cells|Epithelial cells","T cells|Fibroblasts","T cells|Mast cell-like","T cells|Myeloid","T cells|Neuron-like cells","T cells|T cells"
"TNFSF15_TNFRSF25",0.84249199195511,0.701442676332385,0.701442676332385,0.701442676332385,0.911721328081794,0.84249199195511,0.785502975839338,0.701442676332385,0.886793554368078,0.826072704920599,0.752757031355029,0.539037770732804,0.886793554368078,0.509162286821262,0.509162286821262,0.701442676332385,0.970478214010547,0.911721328081794,0.713478653127622,0.911721328081794,0.826072704920599,1,0.509162286821262,1,1,1,0.911721328081794,1,0.509162286821262,0.701442676332385,1,1,1,1,1,1,1,1,1,1,1,1,0.977197126698335,0.882075715254571,0.752757031355029,0.807127416554678,0.897177508323448,1,0.886793554368078,0.886793554368078,0.886793554368078,0.509162286821262,0.509162286821262,0.886793554368078,0.84249199195511,0.886793554368078,0.701442676332385,0.970948561097978,0.911721328081794,0.716753242119514,0.886793554368078,0.991907854364255,0.705943059569635,0.81990705470859
"TNFSF12_TNFRSF12A",1,0.911721328081794,0.886793554368078,0.886793554368078,1,0.911721328081794,0.911721328081794,1,0.785502975839338,0.615395649470833,0.84249199195511,0.785502975839338,0.886793554368078,1,1,0.84249199195511,0.701442676332385,0.807127416554678,0.84249199195511,1,1,1,1,0.615395649470833,0.701442676332385,0.807127416554678,0.509162286821262,0.911721328081794,1,1,1,0.615395649470833,0.84249199195511,0.701442676332385,0.897177508323448,0.615395649470833,0.911721328081794,0.897177508323448,0.911721328081794,1,0.701442676332385,0.807127416554678,0.713231161405427,0.701442676332385,1,0.949341207742457,1,0.615395649470833,0.84249199195511,0.701442676332385,0.509162286821262,0.509162286821262,0.911721328081794,0.509162286821262,0.84249199195511,0.785502975839338,0.785502975839338,0.879795158168921,1,0.970478214010547,1,0.807127416554678,0.949341207742457,0.615395649470833
"TNFSF15_TNFRSF6B",0.911721328081794,0.785502975839338,0.701442676332385,0.701442676332385,0.911721328081794,0.785502975839338,0.84249199195511,0.84249199195511,0.886793554368078,0.539037770732804,0.509162286821262,0.785502975839338,1,0.785502975839338,1,0.509162286821262,0.93791115884463,0.602512954241565,0.992702123198483,0.149673919272588,0.911721328081794,0.751951660721444,0.525937212779096,0.691479487667353,0.914410270348973,0.38317755768843,1,0.277635830841012,0.911721328081794,0.806051269481093,0.460111695211661,0.911721328081794,1,1,1,1,1,1,1,1,1,0.835801126624214,0.656863853241336,0.914410270348973,0.911721328081794,0.96376495580877,0.701442676332385,0.306625932050234,0.509162286821262,0.886793554368078,0.886793554368078,0.886793554368078,1,0.886793554368078,0.911721328081794,0.509162286821262,1,1,0.842704250455907,0.964412545766337,0.911721328081794,1,0.84249199195511,0.700472484699431
"TNFSF14_TNFRSF6B",1,0.879795158168921,0.93791115884463,0.807127416554678,0.911721328081794,1,0.785502975839338,0.970478214010547,0.911721328081794,1,1,0.911721328081794,1,0.911721328081794,1,1,1,0.626019035552838,0.949341207742457,0.254275291317341,0.911721328081794,0.879795158168921,0.666381514239372,0.615395649470833,1,1,0.615395649470833,0.872817674098225,0.911721328081794,0.977336335987821,0.752757031355029,0.441515529364064,0.911721328081794,1,1,0.911721328081794,1,1,1,1,0.701442676332385,0.991907854364255,0.541532933719724,0.971846707057438,0.911721328081794,0.842704250455907,0.701442676332385,0.484598649860234,0.84249199195511,0.701442676332385,0.701442676332385,0.701442676332385,1,0.785502975839338,0.785502975839338,0.84249199195511,0.991907854364255,1,0.284472544215627,0.84249199195511,0.911721328081794,0.752757031355029,0.84249199195511,0.509162286821262
"GNRH1_GNRHR",1,0.886793554368078,0.911721328081794,0.879795158168921,0.970478214010547,0.93791115884463,0.911721328081794,0.970478214010547,1,0.701442676332385,0.84249199195511,0.886793554368078,0.441515529364064,0.835815796457262,0.84249199195511,0.914410270348973,0.701442676332385,0.615395649470833,0.149673919272588,0.244216705869528,0.254275291317341,0.439941595129059,0.615395649470833,0.473228615572014,0.777111149889142,0.509162286821262,0.254275291317341,0.254275291317341,0.254275291317341,0.509162286821262,0.509162286821262,0.509162286821262,0.84249199195511,0.84249199195511,0.970478214010547,0.970478214010547,0.911721328081794,1,0.911721328081794,0.911721328081794,0.84249199195511,0.755482906866443,0.175394808440029,0.254275291317341,0.267364134830283,0.483134332624447,0.525937212779096,0.530637402250075,0.924097852021952,0.701442676332385,1,1,0.615395649470833,1,0.701442676332385,0.867503328084776,0.957721058558127,1,0.761015163112913,0.722124007422641,0.509162286821262,0.716067999718395,0.701442676332385,0.550261508366772
"CD70_GPRC5B",0.911721328081794,0.509162286821262,0.911721328081794,0.358751792433586,1,0.718544914909568,0.747978013167052,0.879795158168921,0.911721328081794,0.785502975839338,0.509162286821262,0.509162286821262,1,0.896545506477058,0.509162286821262,1,0.911721328081794,0.747978013167052,1,0.620006544498497,1,0.970478214010547,0.701442676332385,0.93791115884463,0.911721328081794,0.38317755768843,1,0.711913015090245,1,1,0.509162286821262,0.93791115884463,1,0.785502975839338,0.84249199195511,0.785502975839338,1,0.84249199195511,0.785502975839338,1,0.911721328081794,0.894960699731734,1,0.752757031355029,1,1,0.701442676332385,0.897177508323448,1,1,0.911721328081794,0.911721328081794,1,0.911721328081794,0.911721328081794,0.911721328081794,0.84249199195511,0.379834427164366,0.970478214010547,0.175945961588636,1,0.902174237465046,0.675940041461644,0.807127416554678
"VEGFA_FLT1",0.705943059569635,0.254275291317341,0.911721328081794,0.557943856100999,0.970478214010547,0.564687283936439,0.911721328081794,0.93791115884463,0.785502975839338,0.475420895844005,0.970478214010547,0.785502975839338,1,0.84249199195511,1,0.868790465749427,0.675940041461644,0.41233978737485,0.309640366660603,0.38301640903253,0.886793554368078,0.41233978737485,0.615395649470833,0.918744284872256,0.740337596097803,0.236764170528449,1,0.701442676332385,1,0.911721328081794,0.949341207742457,1,0.785502975839338,0.155387356680459,0.911721328081794,0.509162286821262,1,0.337575517761861,1,0.777111149889142,0.701442676332385,0.254275291317341,1,0.614964401572909,1,0.701442676332385,1,1,0.785502975839338,0.806620299998329,0.970478214010547,1,0.842704250455907,1,0.949341207742457,0.911721328081794,0.675940041461644,0.325126372586584,1,0.524484108869673,0.9115234497194,1,1,0.934859596730798
"VEGFA_EPHB2",0.509162286821262,0.615395649470833,0.440169440425314,0.509162286821262,0.93791115884463,0.462588843753796,0.289583861520032,0.615395649470833,0.84249199195511,0.525937212779096,0.361170947515221,0.443810004850478,0.970478214010547,0.29819731771654,0.739749439409053,0.74473365003963,0.842704250455907,0.525937212779096,0.525937212779096,0.473228615572014,1,0.583484739102913,0.886793554368078,0.663333395390387,0.752757031355029,0.525937212779096,0.38301640903253,0.473228615572014,1,0.277635830841012,0.697104352037312,0.835815796457262,0.868790465749427,0.615395649470833,0.277635830841012,0.25877171896482,0.93791115884463,0.254275291317341,0.268862483869504,0.84249199195511,0.785502975839338,0.525937212779096,0.25877171896482,0.254275291317341,1,0.229027850430298,0.530637402250075,0.835801126624214,0.886793554368078,0.525937212779096,0.84249199195511,0.626019035552838,1,0.74473365003963,1,1,0.911721328081794,0.525937212779096,0.325126372586584,0.506979518191072,0.970478214010547,0.254275291317341,0.752757031355029,0.911721328081794
"VEGFA_GRIN2B",0.84249199195511,0.747978013167052,0.879795158168921,0.509162286821262,0.509162286821262,0.879202559484743,0.766319713889293,0.615395649470833,0.752757031355029,0.84249199195511,0.911721328081794,0.713348109493628,0.254275291317341,0.691479487667353,1,0.897177508323448,0.666381514239372,0.25877171896482,0.254275291317341,0.311694057215399,0.254275291317341,0.427166349779746,0.785502975839338,0.911721328081794,0.666381514239372,0.872817674098225,0.84249199195511,0.636332419358767,0.254275291317341,0.615395649470833,0.939551102030819,0.807127416554678,1,0.785502975839338,1,0.539037770732804,0.509162286821262,0.886793554368078,0.807127416554678,0.525937212779096,0.785502975839338,0.666381514239372,0.970478214010547,0.509162286821262,0.509162286821262,0.84249199195511,0.509162286821262,0.525937212779096,0.509162286821262,1,0.806051269481093,1,0.509162286821262,1,1,0.615395649470833,0.666381514239372,0.992702123198483,0.911721328081794,1,0.254275291317341,0.573152923087243,0.970478214010547,0.807127416554678
"FZD6_WNT5A",0.686229812991066,0.971846707057438,1,0.93791115884463,0.911721328081794,1,0.93791115884463,0.980735614273841,0.521402600047532,0.911721328081794,0.576910450177742,0.84249199195511,0.84249199195511,1,0.84249199195511,1,0.686229812991066,0.833153682213984,0.701442676332385,0.254275291317341,0.84249199195511,0.785502975839338,1,1,0.539037770732804,0.911721328081794,0.886793554368078,0.902174237465046,0.886793554368078,1,0.918744284872256,1,0.785502975839338,0.911721328081794,0.897177508323448,0.879795158168921,0.509162286821262,0.806620299998329,0.785502975839338,0.666381514239372,0.460111695211661,1,0.882075715254571,1,0.911721328081794,0.911721328081794,0.945990444828307,1,0.539037770732804,0.911721328081794,0.583484739102913,0.524484108869673,0.886793554368078,0.911721328081794,1,1,0.610116978559185,1,0.509162286821262,0.949341207742457,0.911721328081794,0.971846707057438,0.911721328081794,1
"PLXNC1_SEMA7A",0.84249199195511,0.84249199195511,0.785502975839338,0.84249199195511,0.867187030693518,0.84249199195511,0.509162286821262,0.752757031355029,1,0.911721328081794,0.93791115884463,0.879795158168921,1,1,0.639774528147751,0.886793554368078,1,1,0.807127416554678,0.970478214010547,0.991907854364255,0.913763731453891,0.615395649470833,0.810509426905667,0.660937205635391,0.84249199195511,0.634486542513712,0.84249199195511,0.867187030693518,0.499279792451843,0.509162286821262,0.752757031355029,1,0.949341207742457,0.752757031355029,0.798234579832586,0.826072704920599,0.911721328081794,0.740337596097803,0.971846707057438,0.747978013167052,0.868790465749427,0.522926103415391,0.868790465749427,0.897177508323448,0.518249420212166,0.509162286821262,0.785502975839338,0.970478214010547,0.911721328081794,1,0.785502975839338,1,0.971846707057438,0.553389817926232,1,0.84249199195511,0.971846707057438,0.807127416554678,0.721718284360411,0.970478214010547,0.84249199195511,0.509162286821262,0.701442676332385
"LRP5_FAM3B",0.911721328081794,0.84249199195511,0.21473953090669,0.93791115884463,1,0.509162286821262,0.84249199195511,0.807127416554678,0.84249199195511,0.785502975839338,0.41233978737485,0.971846707057438,0.509162286821262,1,0.84249199195511,0.914410270348973,0.84249199195511,0.785502975839338,0.886793554368078,0.971846707057438,0.509162286821262,0.785502975839338,0.84249199195511,0.798234579832586,0.84249199195511,0.785502975839338,0.733326552463689,1,0.509162286821262,0.780152613883712,0.84249199195511,0.833636872791556,0.509162286821262,1,0.914410270348973,0.752757031355029,1,0.84249199195511,1,0.970478214010547,0.911721328081794,0.785502975839338,0.663333395390387,0.807127416554678,0.509162286821262,1,0.84249199195511,0.964412545766337,0.84249199195511,0.785502975839338,0.84249199195511,1,0.509162286821262,0.992702123198483,0.84249199195511,0.752757031355029,0.84249199195511,0.911721328081794,0.509162286821262,0.970478214010547,1,0.945990444828307,0.84249199195511,1
"LGR4_RSPO3",0.785502975839338,0.84249199195511,0.949341207742457,0.835815796457262,1,0.509162286821262,0.911721328081794,0.752757031355029,1,0.911721328081794,0.559932178217297,1,0.911721328081794,0.149673919272588,0.911721328081794,0.752757031355029,1,0.766319713889293,1,0.417966831528407,0.911721328081794,0.550261508366772,0.84249199195511,0.896545506477058,1,0.460111695211661,1,0.21473953090669,0.911721328081794,0.934859596730798,0.84249199195511,0.911721328081794,0.886793554368078,1,0.916422565717355,1,1,0.752757031355029,1,0.911721328081794,1,0.93791115884463,1,0.25877171896482,0.911721328081794,0.254275291317341,0.84249199195511,0.879202559484743,0.785502975839338,0.785502975839338,0.991907854364255,0.752757031355029,0.911721328081794,0.971846707057438,0.911721328081794,0.911721328081794,1,0.79386973074471,0.886793554368078,0.701147595104821,1,0.509162286821262,0.84249199195511,0.84249199195511
"LRP6_CKLF",0.935452881711135,0.553389817926232,0.785502975839338,0.84249199195511,0.945990444828307,0.701442676332385,1,0.886793554368078,0.711913015090245,1,0.820467189528209,0.636332419358767,0.506979518191072,0.722124007422641,0.835815796457262,0.820467189528209,0.509162286821262,1,0.675940041461644,0.576910450177742,0.25877171896482,0.615395649470833,0.835815796457262,0.506646279809613,0.257472687243972,0.752757031355029,0.277635830841012,0.155678524374176,0.311694057215399,0.21473953090669,0.84249199195511,0.41233978737485,0.970478214010547,1,1,1,1,1,1,0.93791115884463,0.705943059569635,1,1,1,0.914410270348973,1,0.705943059569635,1,0.353384875073324,0.84249199195511,0.583484739102913,0.509162286821262,0.361170947515221,0.509162286821262,0.663333395390387,0.543344572539816,0.886793554368078,0.949341207742457,1,0.911721328081794,0.886793554368078,0.886793554368078,1,0.970478214010547
"COPA_P2RY6",0.806051269481093,0.916422565717355,0.149673919272588,0.183674709969214,0.911721328081794,0.149673919272588,0.84249199195511,0.509162286821262,0.911721328081794,0.806620299998329,1,0.898100969918561,0.911721328081794,0.911721328081794,0.84249199195511,0.701442676332385,0.971846707057438,0.879202559484743,0.254275291317341,0.406868017239296,0.911721328081794,0.178540207634671,0.84249199195511,0.525937212779096,1,0.896545506477058,0.509162286821262,0.406757892588191,0.911721328081794,0.254275291317341,0.84249199195511,0.525937212779096,1,0.84249199195511,1,0.752757031355029,0.911721328081794,0.868790465749427,0.84249199195511,0.701442676332385,1,0.916422565717355,0.509162286821262,0.269403559726316,0.911721328081794,0.247734629175747,0.84249199195511,0.509162286821262,1,1,1,0.400603091090411,0.911721328081794,0.530637402250075,0.84249199195511,0.525937212779096,1,0.84249199195511,0.509162286821262,0.509162286821262,0.911721328081794,0.390738196175573,0.84249199195511,0.596009094822104
"NAMPT_P2RY6",1,0.970478214010547,0.976791319972486,0.686229812991066,0.911721328081794,0.900462689734416,0.911721328081794,0.84249199195511,1,0.916422565717355,0.84249199195511,0.462588843753796,0.911721328081794,0.254275291317341,0.84249199195511,0.509162286821262,0.934859596730798,0.879202559484743,0.978448985347842,0.697104352037312,0.911721328081794,0.666381514239372,0.84249199195511,0.553389817926232,1,0.916422565717355,0.911721328081794,0.462588843753796,0.911721328081794,0.390738196175573,0.84249199195511,0.509162286821262,0.886793554368078,1,0.949341207742457,0.915670682132064,0.911721328081794,1,0.84249199195511,0.509162286821262,0.911721328081794,0.896545506477058,1,0.74473365003963,0.911721328081794,0.807127416554678,0.84249199195511,0.509162286821262,1,1,0.902174237465046,0.486028904288187,0.911721328081794,0.379834427164366,0.84249199195511,0.509162286821262,1,0.879202559484743,0.618072773965029,0.536970104839406,0.911721328081794,0.269024732023857,0.84249199195511,0.596009094822104
"C3_C3AR1",1,0.911721328081794,0.509162286821262,0.911721328081794,0.886793554368078,0.970478214010547,0.509162286821262,0.886793554368078,0.970478214010547,0.911721328081794,0.701442676332385,0.785502975839338,1,1,0.509162286821262,1,1,0.84249199195511,0.705943059569635,0.615395649470833,0.837080420028463,0.614964401572909,0.509162286821262,0.84249199195511,1,0.84249199195511,0.441515529364064,0.615395649470833,0.700916960362072,0.935545401306019,0.509162286821262,1,1,0.911721328081794,0.911721328081794,0.911721328081794,0.84249199195511,0.785502975839338,1,0.84249199195511,0.911721328081794,0.911721328081794,0.785502975839338,0.84249199195511,1,0.84249199195511,0.509162286821262,0.991907854364255,1,0.911721328081794,0.806620299998329,0.785502975839338,1,0.980735614273841,1,0.879202559484743,0.701442676332385,0.84249199195511,1,0.701442676332385,0.701442676332385,0.254275291317341,1,0.475420895844005
"ADORA2A_ENTPD1",0.653536011523088,0.868790465749427,0.509162286821262,0.868790465749427,1,0.886793554368078,1,0.701442676332385,0.84249199195511,0.84249199195511,0.700112596438897,0.879795158168921,0.911721328081794,0.509162286821262,0.509162286821262,0.617499438627643,0.949341207742457,0.268862483869504,1,0.381045766007572,0.254275291317341,0.298148665907083,0.400603091090411,0.711913015090245,1,0.361170947515221,1,0.311694057215399,0.492888221160383,0.149673919272588,0.263268916772299,1,0.896545506477058,0.806620299998329,0.84249199195511,0.806620299998329,0.84249199195511,0.806620299998329,0.509162286821262,0.879202559484743,0.509162286821262,0.810509426905667,0.621290389694307,0.51859923837969,1,0.711913015090245,0.945990444828307,0.51859923837969,0.509162286821262,0.509162286821262,0.525937212779096,0.509162286821262,0.701442676332385,0.509162286821262,0.701442676332385,0.509162286821262,1,0.766319713889293,0.867187030693518,0.620006544498497,0.718544914909568,0.509162286821262,0.401525090035855,0.991907854364255
"ADORA2B_ENTPD1",1,1,1,1,0.970478214010547,1,0.84249199195511,1,1,1,1,1,0.84249199195511,1,0.970478214010547,1,0.84249199195511,0.509162286821262,1,0.325126372586584,0.525240497197386,0.149673919272588,0.478265510056867,0.911721328081794,0.473837875027759,1,0.553389817926232,0.84249199195511,0.84249199195511,0.785502975839338,0.911721328081794,0.523931702858471,1,0.84249199195511,1,0.886793554368078,0.615395649470833,0.84249199195511,0.970478214010547,0.997819214296022,0.807127416554678,0.509162286821262,0.807127416554678,0.539037770732804,0.56157593997147,0.149673919272588,0.509162286821262,0.935545401306019,0.701442676332385,0.701442676332385,0.701442676332385,0.701442676332385,0.911721328081794,0.701442676332385,0.785502975839338,0.701442676332385,1,0.620006544498497,0.970478214010547,0.766319713889293,0.267364134830283,0.596009094822104,0.820467189528209,0.949341207742457
"ADORA1_ENTPD1",1,1,1,1,1,1,1,1,0.970478214010547,0.970478214010547,1,0.970478214010547,0.509162286821262,0.970478214010547,0.970478214010547,1,1,0.432913777951592,0.93697210301292,0.509162286821262,0.509162286821262,0.195491580306635,0.437134106078565,0.991907854364255,0.785502975839338,0.78988031745981,0.576121220883391,0.785502975839338,0.540602134599981,0.506979518191072,0.752757031355029,0.842704250455907,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,1,0.84249199195511,0.84249199195511,0.84249199195511,0.969400794229142,0.443810004850478,0.928716867322819,0.25877171896482,0.195431727580556,0.161254136579849,0.287766218889421,1,0.254275291317341,0.254275291317341,0.254275291317341,0.254275291317341,0.509162286821262,0.254275291317341,0.254275291317341,0.254275291317341,0.610116978559185,0.785502975839338,0.705943059569635,0.81990705470859,0.93791115884463,0.84249199195511,0.911721328081794,0.639774528147751
"C5_C5AR1",0.84249199195511,0.896545506477058,1,0.879202559484743,0.84249199195511,0.970478214010547,0.509162286821262,0.651402710855268,0.911721328081794,0.701442676332385,0.911721328081794,0.705720627411733,0.84249199195511,0.84249199195511,0.509162286821262,0.991907854364255,1,0.755482906866443,0.666381514239372,0.506979518191072,0.785502975839338,0.842704250455907,0.254275291317341,1,1,0.755482906866443,0.713348109493628,0.539037770732804,0.785502975839338,0.872817674098225,0.277635830841012,0.992702123198483,1,0.254275291317341,0.755482906866443,0.700112596438897,0.911721328081794,0.84249199195511,1,0.896545506477058,1,0.785502975839338,0.781728274637696,0.713348109493628,0.785502975839338,0.879202559484743,0.254275291317341,0.911721328081794,0.886793554368078,0.539037770732804,0.785502975839338,0.835815796457262,0.911721328081794,0.835815796457262,0.886793554368078,0.914410270348973,1,0.807127416554678,1,1,0.785502975839338,1,0.509162286821262,0.911721328081794
"C5_C5AR2",1,0.879202559484743,0.798234579832586,1,0.970478214010547,0.984887686087063,0.84249199195511,0.81990705470859,0.785502975839338,0.914410270348973,0.755482906866443,0.911721328081794,0.84249199195511,0.52793099668849,0.84249199195511,0.798234579832586,0.914410270348973,1,0.390098573138847,0.644752570972796,0.970478214010547,0.306625932050234,0.785502975839338,1,0.911721328081794,1,0.697104352037312,0.701442676332385,0.970478214010547,0.254275291317341,0.785502975839338,0.949341207742457,0.785502975839338,0.911721328081794,0.896545506477058,0.970478214010547,0.911721328081794,0.716753242119514,0.911721328081794,0.785502975839338,0.911721328081794,1,0.509162286821262,0.752757031355029,0.970478214010547,0.254275291317341,0.785502975839338,0.882075715254571,1,0.886793554368078,0.484598649860234,0.911721328081794,0.911721328081794,0.835815796457262,0.911721328081794,0.914410270348973,0.897177508323448,0.84249199195511,0.964412545766337,0.984887686087063,0.84249199195511,1,0.785502975839338,0.990908489526072
"TG_ASGR1",1,0.911721328081794,0.84249199195511,0.460111695211661,0.84249199195511,1,0.610116978559185,0.977197126698335,1,0.914410270348973,0.401525090035855,0.517811392085717,0.84249199195511,0.776558321765063,0.911721328081794,0.882734053536761,1,1,1,1,0.84249199195511,0.701442676332385,0.705943059569635,0.853306403343011,1,1,0.868790465749427,0.879795158168921,0.84249199195511,0.970478214010547,0.798234579832586,0.925544761648286,1,1,0.752757031355029,0.84249199195511,0.84249199195511,0.879795158168921,0.842704250455907,1,1,1,0.461122354255034,0.254275291317341,0.84249199195511,0.38301640903253,0.84249199195511,1,1,0.84249199195511,1,0.911721328081794,0.911721328081794,0.84249199195511,1,0.897177508323448,1,1,0.350378211202362,0.392265905133502,0.84249199195511,0.506646279809613,0.84249199195511,1
"ANXA1_FPR1",0.701442676332385,0.785502975839338,0.911721328081794,0.914410270348973,0.84249199195511,1,0.785502975839338,0.980735614273841,0.615395649470833,1,0.413513465837713,1,0.879795158168921,0.161254136579849,0.785502975839338,0.358751792433586,0.615395649470833,1,0.509162286821262,1,1,0.525937212779096,0.785502975839338,0.902174237465046,0.615395649470833,1,0.523587399611623,0.970478214010547,1,0.675940041461644,0.785502975839338,0.911721328081794,0.701442676332385,1,0.244235086288147,0.914410270348973,0.806620299998329,0.149673919272588,0.785502975839338,0.21473953090669,0.615395649470833,1,0.496213807245841,1,0.914410270348973,0.149673919272588,0.785502975839338,0.443151976071004,0.615395649470833,1,0.267364134830283,1,0.879795158168921,0.12862691533639,0.785502975839338,0.254275291317341,0.615395649470833,1,0.7331404871399,0.970478214010547,0.914410270348973,0.666381514239372,0.785502975839338,0.84249199195511
"ANXA1_FPR3",0.911721328081794,0.701442676332385,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,0.84249199195511,0.879202559484743,1,1,1,0.231659726955413,0.653536011523088,0.254275291317341,0.84249199195511,0.602512954241565,0.971846707057438,0.879795158168921,0.990908489526072,0.666381514239372,0.93791115884463,1,0.84249199195511,0.872817674098225,0.949341207742457,0.911721328081794,1,0.56913813142369,0.897006101611717,0.928716867322819,0.84249199195511,1,0.970478214010547,1,0.777111149889142,0.236764170528449,0.358751792433586,0.221194663358393,0.84249199195511,0.525937212779096,0.971846707057438,0.971846707057438,0.970478214010547,0.254275291317341,0.705943059569635,0.254275291317341,0.84249199195511,0.785502975839338,0.971846707057438,1,0.84249199195511,0.198631158146747,0.574163092721851,0.277635830841012,0.84249199195511,0.610116978559185,0.911721328081794,0.971846707057438,0.990908489526072,0.509162286821262,0.752757031355029,0.970948561097978,0.84249199195511,0.992702123198483
"CD2_CD58",1,1,0.911721328081794,1,0.911721328081794,0.977197126698335,0.84249199195511,0.867503328084776,0.333773135879748,0.701442676332385,0.521402600047532,0.509162286821262,0.485070069276639,0.267364134830283,0.84249199195511,0.509162286821262,0.868790465749427,0.879795158168921,0.911721328081794,1,0.969115961160325,0.522926103415391,0.898100969918561,1,0.949341207742457,1,0.785502975839338,0.992702123198483,0.77774788691464,0.911721328081794,0.704465386989689,0.84249199195511,0.441515529364064,0.441515529364064,0.700112596438897,0.525937212779096,0.653536011523088,0.525937212779096,0.911721328081794,0.764539847256273,0.393920770219824,0.751951660721444,0.970478214010547,0.400603091090411,0.704465386989689,0.29337513636212,1,0.970478214010547,0.84249199195511,1,1,1,1,1,0.897177508323448,1,0.911721328081794,0.997819214296022,0.935545401306019,1,1,0.886793554368078,0.826072704920599,0.842704250455907
"CEACAM5_CEACAM1",0.84249199195511,0.911721328081794,0.84249199195511,0.911721328081794,0.911721328081794,0.911721328081794,0.911721328081794,0.84249199195511,0.911721328081794,0.701442676332385,0.701442676332385,0.701442676332385,0.911721328081794,0.701442676332385,0.701442676332385,0.701442676332385,0.785502975839338,0.576121220883391,0.247734629175747,0.254275291317341,0.894960699731734,0.509162286821262,0.21156568609344,0.785502975839338,1,1,1,1,0.785502975839338,0.971846707057438,1,1,1,0.509162286821262,0.509162286821262,0.509162286821262,0.509162286821262,1,0.509162286821262,1,0.84249199195511,1,0.988272407344324,1,0.916422565717355,0.911721328081794,0.911721328081794,1,0.84249199195511,0.84249199195511,0.970478214010547,0.84249199195511,0.911721328081794,0.84249199195511,0.84249199195511,0.970478214010547,1,0.701442676332385,0.971846707057438,0.615395649470833,0.701442676332385,0.615395649470833,0.615395649470833,0.971846707057438
"PROS1_AXL",0.911721328081794,0.911721328081794,0.785502975839338,0.785502975839338,1,0.785502975839338,1,0.785502975839338,0.84249199195511,0.679376554951569,1,0.583484739102913,0.100208130453877,0.0900706671457658,0.480240044909235,1,0.807127416554678,0.911721328081794,0.149673919272588,0.911721328081794,0.100208130453877,0.325126372586584,0.639774528147751,0.653536011523088,0.911721328081794,0.7331404871399,0.713478653127622,0.879202559484743,0.115721523034603,0.115721523034603,0.352979870462405,1,0.701442676332385,0.935452881711135,0.543344572539816,0.785502975839338,0.254275291317341,1,0.84249199195511,0.882075715254571,0.868790465749427,0.523587399611623,0.646486279836623,0.254275291317341,0.115721523034603,0.0511604679464268,0.443810004850478,0.711913015090245,0.911721328081794,1,0.229027850430298,0.475420895844005,0.277635830841012,1,0.798234579832586,0.700112596438897,0.615395649470833,0.833636872791556,0.417966831528407,0.872817674098225,0.149673919272588,0.576121220883391,0.691479487667353,0.818362085782199
"PROS1_TYRO3",1,0.911721328081794,0.84249199195511,0.785502975839338,1,0.911721328081794,0.911721328081794,0.911721328081794,1,0.602693360292659,1,0.911721328081794,0.509162286821262,0.256045169205684,0.785502975839338,0.506646279809613,1,0.867503328084776,0.443810004850478,0.247734629175747,0.509162286821262,0.256045169205684,0.785502975839338,0.651402710855268,1,0.602693360292659,0.949341207742457,0.820467189528209,0.509162286821262,0.256045169205684,0.785502975839338,0.539037770732804,0.84249199195511,0.9115234497194,0.84249199195511,0.583484739102913,0.509162286821262,0.381045766007572,0.785502975839338,1,1,0.38317755768843,0.229027850430298,0.543344572539816,0.509162286821262,0.256045169205684,0.785502975839338,0.225217552679898,1,1,0.358751792433586,0.21156568609344,0.509162286821262,0.256045169205684,0.785502975839338,0.991907854364255,0.785502975839338,0.911721328081794,0.653536011523088,0.298148665907083,1,0.256045169205684,0.785502975839338,0.718544914909568
