"","B cells|B cells","B cells|Endothelial cells","B cells|Epithelial cells","B cells|Fibroblasts","B cells|Mast cell-like","B cells|Myeloid","B cells|Neuron-like cells","B cells|T cells","Endothelial cells|B cells","Endothelial cells|Endothelial cells","Endothelial cells|Epithelial cells","Endothelial cells|Fibroblasts","Endothelial cells|Mast cell-like","Endothelial cells|Myeloid","Endothelial cells|Neuron-like cells","Endothelial cells|T cells","Epithelial cells|B cells","Epithelial cells|Endothelial cells","Epithelial cells|Epithelial cells","Epithelial cells|Fibroblasts","Epithelial cells|Mast cell-like","Epithelial cells|Myeloid","Epithelial cells|Neuron-like cells","Epithelial cells|T cells","Fibroblasts|B cells","Fibroblasts|Endothelial cells","Fibroblasts|Epithelial cells","Fibroblasts|Fibroblasts","Fibroblasts|Mast cell-like","Fibroblasts|Myeloid","Fibroblasts|Neuron-like cells","Fibroblasts|T cells","Mast cell-like|B cells","Mast cell-like|Endothelial cells","Mast cell-like|Epithelial cells","Mast cell-like|Fibroblasts","Mast cell-like|Mast cell-like","Mast cell-like|Myeloid","Mast cell-like|Neuron-like cells","Mast cell-like|T cells","Myeloid|B cells","Myeloid|Endothelial cells","Myeloid|Epithelial cells","Myeloid|Fibroblasts","Myeloid|Mast cell-like","Myeloid|Myeloid","Myeloid|Neuron-like cells","Myeloid|T cells","Neuron-like cells|B cells","Neuron-like cells|Endothelial cells","Neuron-like cells|Epithelial cells","Neuron-like cells|Fibroblasts","Neuron-like cells|Mast cell-like","Neuron-like cells|Myeloid","Neuron-like cells|Neuron-like cells","Neuron-like cells|T cells","T cells|B cells","T cells|Endothelial cells","T cells|Epithelial cells","T cells|Fibroblasts","T cells|Mast cell-like","T cells|Myeloid","T cells|Neuron-like cells","T cells|T cells"
"CEACAM1_CEACAM6",0.0848467241041893,0.612089880089257,0.858039216433515,0.495251513206075,1,0.96430704452167,0.428536792061782,0.902546269167626,0.0848467241041893,0.428536792061782,0.0126460746056431,0.155929851298593,1,0.518249411658953,0.428536792061782,0.258230201871154,0.017705547127786,0.428536792061782,0.0112248460074547,0.151837951133252,1,0.568650027537515,0.722752244691669,0.725462474576785,0.0848467241041893,0.428536792061782,0.00160675263127022,0.486929248055584,1,0.675837179082675,0.722752244691669,0.276649534801901,0.108319380730004,1,0.374582992804442,0.388711016762426,1,0.653455794196473,0.108319380730004,0.775103324202317,0.0848467241041893,0.428536792061782,0.00303082615157594,0.403869739467297,1,0.902546269167626,0.722752244691669,0.0595234938316017,0.428536792061782,0.428536792061782,0.000665985916475279,0.0489441665144135,1,0.568650027537515,0.799946492427152,0.156236415191128,0.0138466240237659,0.428536792061782,0.0287567895382428,0.158932376851256,1,0.518249411658953,0.722752244691669,0.471855950214528
"CEACAM5_CEACAM6",0.108319380730004,1,0.502922621667626,0.612089880089257,1,0.612089880089257,1,0.428536792061782,1,0.612089880089257,0.226957173640238,0.428536792061782,1,1,1,0.612089880089257,0.0138466240237659,0.428536792061782,0.0160332421201986,0.115176935950602,1,0.470262706374128,0.799946492427152,0.678129841342529,1,0.612089880089257,0.885836268871716,1,1,0.612089880089257,0.612089880089257,0.838294343350861,1,1,0.108319380730004,0.108319380730004,1,1,1,0.108319380730004,0.428536792061782,0.612089880089257,1,0.783973067703793,1,0.893206273819137,0.428536792061782,0.327301698653168,0.108319380730004,0.612089880089257,0.799946492427152,0.428536792061782,1,0.612089880089257,1,0.428536792061782,0.108319380730004,1,0.732332470754753,0.428536792061782,1,0.612089880089257,0.612089880089257,0.902546269167626
"CEACAM6_CEACAM6",0.0138466240237659,1,0.0224763408995488,0.428536792061782,1,1,0.108319380730004,0.108319380730004,1,0.428536792061782,0.428536792061782,0.428536792061782,1,0.612089880089257,0.612089880089257,0.612089880089257,0.0224763408995488,0.428536792061782,0.0118082481048637,0.0626353994976142,1,0.470262706374128,0.879147648395713,0.587326833879403,0.428536792061782,0.428536792061782,0.0626353994976142,0.251761963086689,1,0.653455794196473,0.612089880089257,0.621281208791057,1,1,1,1,1,1,1,1,1,0.612089880089257,0.470262706374128,0.653455794196473,1,0.518128865461507,0.612089880089257,0.428536792061782,0.108319380730004,0.612089880089257,0.879147648395713,0.612089880089257,1,0.612089880089257,0.722752244691669,0.428536792061782,0.108319380730004,0.612089880089257,0.587326833879403,0.621281208791057,1,0.428536792061782,0.428536792061782,0.923700835359221
"PTGER3_GHRL",0.612089880089257,0.347352099187099,0.303368518016874,0.799946492427152,0.108319380730004,0.104832330582654,0.108319380730004,0.104832330582654,0.971359769775552,0.0874088064402132,0.191729527821705,0.0873478496897864,0.104832330582654,0.136481946612726,0.513729047543498,0.113566010383911,0.597286482736603,0.135162014973223,0.314896349596814,0.0566820317661294,0.65604400893764,0.00797034334844434,0.732332470754753,0.0273949730896586,0.537770528507388,0.19113882349766,0.524279913933965,0.718626797060097,0.766700404830875,0.0966387364595152,1,0.252602403805668,0.779713983916045,0.451520429555351,0.77649997029153,0.406179168291175,0.332480499362133,0.374582992804442,0.857533665367281,0.659839914640541,0.306807028442721,0.00130794944068556,0.000890266289023829,0.00314073950368077,0.369536301817734,4.5312214371042e-05,0.369221227566784,0.00156532466646239,0.612089880089257,0.428536792061782,0.428536792061782,0.428536792061782,0.108319380730004,0.428536792061782,0.108319380730004,0.428536792061782,0.96430704452167,0.0805911616888426,0.166183876699042,0.0594638690484319,0.128385831962489,0.150832964034173,0.567720423820916,0.181501951913519
"PTGIR_GHRL",0.612089880089257,1,0.612089880089257,0.612089880089257,1,0.612089880089257,0.612089880089257,0.612089880089257,0.722752244691669,0.194379073638039,0.327301698653168,0.470262706374128,0.722752244691669,0.470262706374128,0.612089880089257,0.902546269167626,0.732332470754753,0.235316539023122,0.117674167665566,0.24857863035645,0.879147648395713,0.0514411807257029,0.414326973448099,0.230487392098804,0.88333993129764,0.156053547614548,0.580011583686889,0.292263549311687,0.921219349313174,0.212823655799687,1,0.328752820113833,0.108319380730004,0.0283274576302365,0.0283274576302365,0.128385831962489,0.108319380730004,0.00278691747961884,1,0.00278691747961884,0.563757731496826,0.931501381798204,0.844444726171823,0.672457295582172,0.515083712033929,0.736637364300832,0.773997829011561,0.45630065328258,0.612089880089257,0.428536792061782,0.310742434357538,0.428536792061782,0.612089880089257,0.310742434357538,0.428536792061782,0.612089880089257,0.96430704452167,0.568650027537515,0.565665575507862,0.675925243037686,0.612089880089257,0.590297221008528,0.653455794196473,0.732332470754753
"TNFSF12_TNFRSF25",0.108319380730004,0.428536792061782,0.428536792061782,0.502922621667626,1,0.612089880089257,0.428536792061782,0.428536792061782,0.879147648395713,0.424807465930217,0.686213277694453,0.515083712033929,0.104832330582654,0.773867999803796,1,0.879233567668341,0.810469134784799,0.46807876936979,0.278863299357813,0.954310496958018,0.303368518016874,0.24659129743225,0.225526397644925,0.93364497407633,1,0.8669969890178,0.95572134031706,0.550943956903799,0.303368518016874,0.505261262086119,0.111719846969348,0.698316339042306,1,0.653455794196473,0.713368210209485,0.879147648395713,1,0.775103324202317,0.775103324202317,0.568650027537515,0.810469134784799,0.471298053245456,0.43843821468721,0.737703343118556,0.303368518016874,0.977348808119733,0.106709288311565,0.824822163455326,0.310742434357538,0.16522391977882,0.119100444772444,0.226957173640238,1,0.16522391977882,0.0849071206612244,0.0849071206612244,0.86398739741116,0.71204770760758,0.955481445752963,0.434231934480444,0.303368518016874,0.150428763346288,0.185269291939864,0.595994021485848
"TNFSF15_TNFRSF25",0.428536792061782,0.226957173640238,0.226957173640238,0.226957173640238,0.612089880089257,0.428536792061782,0.310742434357538,0.226957173640238,0.502922621667626,0.347352099187099,0.26325303383643,0.128385831962489,0.502922621667626,0.0848467241041893,0.0848467241041893,0.226957173640238,0.70627664431993,0.542102936739923,0.234148296233416,0.595994021485848,0.347352099187099,0.842433218364492,0.0846330071532487,0.846334745807303,0.829484979610388,0.906551580781113,0.582130419969721,0.927361861708548,0.108319380730004,0.225513252849946,0.930773990564373,1,1,1,1,1,1,1,1,1,0.918137286310965,0.887928422025655,0.737703343118556,0.47358871987998,0.26325303383643,0.332730864825426,0.51668424957223,1,0.502922621667626,0.502922621667626,0.502922621667626,0.108319380730004,0.108319380730004,0.502922621667626,0.428536792061782,0.502922621667626,0.226957173640238,0.725462474576785,0.565377912593468,0.235977531513323,0.502922621667626,0.757767856547682,0.230487392098804,0.339065729915948
"TNFSF12_TNFRSF12A",1,0.612089880089257,0.502922621667626,0.502922621667626,1,0.612089880089257,0.612089880089257,1,0.310742434357538,0.16522391977882,0.412028194352275,0.290688063227338,0.502922621667626,0.97453238453687,0.879147648395713,0.428536792061782,0.226957173640238,0.332480499362133,0.405863713729977,0.933491907263798,0.964292791125538,0.884880525639038,0.790224546277976,0.16522391977882,0.226957173640238,0.332480499362133,0.0966387364595152,0.560075742788902,0.96430704452167,1,0.790224546277976,0.16522391977882,0.428536792061782,0.226957173640238,0.518249411658953,0.16522391977882,0.612089880089257,0.518249411658953,0.612089880089257,1,0.226957173640238,0.332480499362133,0.233647975284123,0.212893576539143,1,0.670235626726118,0.909231325268873,0.16522391977882,0.428536792061782,0.226957173640238,0.0849071206612244,0.0849071206612244,0.612089880089257,0.0849071206612244,0.428536792061782,0.310742434357538,0.310742434357538,0.470134805918359,0.867465381987751,0.715564897027404,0.96430704452167,0.332896943548006,0.675925243037686,0.16522391977882
"TNFSF15_TNFRSF6B",0.612089880089257,0.310742434357538,0.226957173640238,0.226957173640238,0.612089880089257,0.310494434317235,0.428536792061782,0.428536792061782,0.502922621667626,0.128385831962489,0.104832330582654,0.303368518016874,1,0.303368518016874,1,0.108319380730004,0.65604400893764,0.152913410555645,0.760148423087475,0.00279801493974546,0.612089880089257,0.253998633611315,0.117674167665566,0.204932061836457,0.621281208791057,0.0417872320524001,0.976212943759576,0.0221382408712567,0.612089880089257,0.325133529333414,0.0595234938316017,0.568650027537515,1,1,1,1,1,1,1,1,0.885836268871716,0.352313391570068,0.185269291939864,0.616463750863901,0.612089880089257,0.690620993573544,0.213113581054231,0.0259534239586706,0.108319380730004,0.502922621667626,0.502922621667626,0.502922621667626,1,0.502922621667626,0.612089880089257,0.108319380730004,0.893206273819137,1,0.430706751493157,0.692406383294543,0.612089880089257,0.890973424647737,0.428536792061782,0.210029490203948
"TNFSF14_TNFRSF6B",0.893206273819137,0.470262706374128,0.653455794196473,0.332480499362133,0.612089880089257,0.775103324202317,0.310742434357538,0.722752244691669,0.612089880089257,1,1,0.612089880089257,1,0.612089880089257,1,1,0.97266972352587,0.16960329394625,0.677238047129414,0.0117953649430979,0.612089880089257,0.469455747302846,0.190568863907671,0.160120906862882,0.86398739741116,0.932994880788031,0.165239649148779,0.454966618852579,0.612089880089257,0.738562418645925,0.263843827383389,0.0549822910957499,0.612089880089257,1,1,0.612089880089257,1,1,1,1,0.226957173640238,0.757822790750145,0.129409592895042,0.732467157578707,0.612089880089257,0.430490844303864,0.226957173640238,0.0662569574955806,0.428536792061782,0.226957173640238,0.226771567475963,0.226957173640238,1,0.310742434357538,0.310742434357538,0.428536792061782,0.757822790750145,0.884880525639038,0.0231589827662722,0.419620818701112,0.612089880089257,0.262274152923798,0.409056628800763,0.0747584360995038
"GNRH1_GNRHR",0.893206273819137,0.502922621667626,0.568650027537515,0.470262706374128,0.722752244691669,0.653455794196473,0.612089880089257,0.713368210209485,0.799946492427152,0.226957173640238,0.409753379364995,0.488758251840284,0.0550715150141608,0.354502804286534,0.428536792061782,0.621281208791057,0.212879768315453,0.161557056053259,0.00211536464663012,0.00964734262769851,0.0139645295983895,0.0530656047970841,0.16522391977882,0.0625924465840864,0.277627516277856,0.0740785626478817,0.0137832668413824,0.0147008786895599,0.0111367302366977,0.0996457862289499,0.0849071206612244,0.0994930234130011,0.428536792061782,0.428536792061782,0.722752244691669,0.722752244691669,0.612089880089257,1,0.612089880089257,0.612089880089257,0.394810396356557,0.265712538211474,0.00473153730033198,0.0134239276117459,0.0197559458515161,0.0653599197313788,0.119206815909279,0.121096945692666,0.632034553865548,0.226957173640238,0.837262777176008,0.976217158952305,0.161557056053259,0.879255631592918,0.226957173640238,0.447514937997579,0.686156042545245,0.96430704452167,0.268154708944208,0.240178823551485,0.0864864964857445,0.235055441146877,0.226957173640238,0.132062763122234
"CD70_GPRC5B",0.612089880089257,0.0910442053800757,0.602209026234862,0.0363691027998903,1,0.237634164968223,0.252602403805668,0.470262706374128,0.612089880089257,0.291466141420325,0.107348576414167,0.0906478324043924,1,0.513729047543498,0.103494872394168,0.879086165092967,0.612089880089257,0.252397498670162,0.807889054891839,0.167256038980631,1,0.709206217882008,0.225526397644925,0.653455794196473,0.612089880089257,0.0417872320524001,0.885836268871716,0.233076440361491,1,0.838294343350861,0.0837941344188852,0.653455794196473,1,0.310742434357538,0.428536792061782,0.310742434357538,1,0.428536792061782,0.310742434357538,1,0.612089880089257,0.50969080022972,0.97266972352587,0.263239499032355,1,0.97266972352587,0.21384034980049,0.518249411658953,1,1,0.612089880089257,0.612089880089257,1,0.612089880089257,0.612089880089257,0.612089880089257,0.428536792061782,0.0403371175856175,0.71406099844613,0.00476349618636748,1,0.524019903235912,0.198432485389007,0.332480499362133
"VEGFA_FLT1",0.230487392098804,0.0107615354911818,0.571105626412842,0.135223892902256,0.719642285161965,0.137446453485918,0.571105626412842,0.65474741649212,0.288206718464036,0.0637703363319437,0.716793183169649,0.30574099087077,0.97453238453687,0.422331264933563,0.839343664301352,0.451520429555351,0.198557387179358,0.0477979347544565,0.0280034476343402,0.0414422936162067,0.502595676715242,0.0477979347544565,0.16047113506448,0.626255237092599,0.24857863035645,0.00931500061934845,0.802341235095965,0.223448580076438,1,0.569618143531187,0.667457955155226,1,0.288206718464036,0.00303082615157594,0.551072015680415,0.0804316481882945,0.791989757460873,0.0328919735255147,0.858039216433515,0.277627516277856,0.222563238953117,0.0118082481048637,0.844468783464883,0.157964562665565,0.843204858035321,0.213033371600348,0.862068108731459,0.977149613639743,0.288206718464036,0.32664048814061,0.709629174218646,0.799753020107335,0.430706751493157,0.977641569652181,0.676411446784596,0.591469822176008,0.198557387179358,0.0309173824952778,0.866461474344173,0.114606724161197,0.531083257811072,0.868128862835892,0.883359820606683,0.643029350180655
"VEGFA_EPHB2",0.0849071206612244,0.16522391977882,0.0531401140684407,0.0982245693849841,0.653455794196473,0.0603779984799125,0.0238612770509962,0.164547943122436,0.369536301817734,0.119206815909279,0.0379745576893522,0.0562467540869529,0.713368210209485,0.025017034587277,0.247847675425939,0.250532059889133,0.430706751493157,0.119206815909279,0.116426246861029,0.0628064367194802,0.902546269167626,0.145481571568528,0.483524506631281,0.187767289646029,0.258230201871154,0.119206815909279,0.0414422936162067,0.0628064367194802,0.838294343350861,0.0216486588720952,0.207250762353828,0.355043120375435,0.450988832923228,0.16522391977882,0.0214687175105723,0.0185201476045835,0.653455794196473,0.013667815744971,0.01992052698328,0.363576119251284,0.288206718464036,0.119206815909279,0.0186821569541108,0.0160775679692245,0.838294343350861,0.0085763099974166,0.121096945692666,0.352313391570068,0.495251513206075,0.119206815909279,0.384956554306717,0.16967014849929,0.96430704452167,0.250532059889133,0.839370166164409,0.886121851827876,0.541734131315685,0.119206815909279,0.0309173824952778,0.0720629862849927,0.713368210209485,0.0108881097438505,0.256152319156309,0.570131754154016
"VEGFA_GRIN2B",0.428536792061782,0.251839583012539,0.468201532132798,0.108151776494399,0.108319380730004,0.462538960140444,0.271670981903114,0.16522391977882,0.26325303383643,0.42098069270754,0.577118193535279,0.233933976719091,0.0175444823761302,0.204932061836457,0.867968934282864,0.518249411658953,0.194379073638039,0.0185201476045835,0.0162240891074054,0.0288300352600675,0.0175444823761302,0.0508400976126749,0.293075458026315,0.590297221008528,0.194379073638039,0.45441484453415,0.385005354413959,0.175178371963964,0.0175444823761302,0.160120906862882,0.657986909595301,0.332480499362133,0.799946492427152,0.299756926325636,0.83157807799233,0.126085379703205,0.108319380730004,0.495251513206075,0.331441219850987,0.119206815909279,0.303368518016874,0.19113882349766,0.720536822620368,0.108005618685154,0.108319380730004,0.369536301817734,0.076148103499389,0.119206815909279,0.0848467241041893,0.977352447934465,0.32521929692258,0.843595624007716,0.108319380730004,0.790224546277976,0.82034094710486,0.16522391977882,0.194379073638039,0.759574963898751,0.571105626412842,0.846195377799405,0.0175444823761302,0.140701082160653,0.718709299817424,0.332480499362133
"FZD6_WNT5A",0.202609747221219,0.732332470754753,1,0.653855245626727,0.612089880089257,0.976898865015878,0.65474741649212,0.742964856507718,0.112984489695129,0.541734131315685,0.142532629918379,0.422331264933563,0.428536792061782,0.887928422025655,0.374504828226853,0.9538170910774,0.202609747221219,0.350574335192284,0.218722340461471,0.0137977287216041,0.428536792061782,0.28407630581715,0.931501381798204,0.816805051168379,0.127817166985988,0.590297221008528,0.489119623213629,0.524470032196953,0.502922621667626,0.799721962721572,0.626311708942163,0.862045268681389,0.310742434357538,0.612089880089257,0.518249411658953,0.470262706374128,0.108319380730004,0.327301698653168,0.310742434357538,0.194379073638039,0.0595234938316017,0.775103324202317,0.473950778947014,0.862045268681389,0.612089880089257,0.563757731496826,0.663507186997632,1,0.127817166985988,0.590297221008528,0.145481571568528,0.114606724161197,0.502922621667626,0.553924857294064,0.886121851827876,1,0.156326179896321,0.96430704452167,0.0897224979168118,0.67420270637036,0.612089880089257,0.728183850735781,0.605502537487343,0.807923746067324
"PLXNC1_SEMA7A",0.394810396356557,0.385005354413959,0.304555620068699,0.384956554306717,0.446656909719386,0.418396119724909,0.0764973185691278,0.256152319156309,0.975761937171438,0.605502537487343,0.653855245626727,0.469111391838436,0.839370166164409,0.931523744805742,0.176501899071531,0.487074974655782,0.837262777176008,0.9538170910774,0.330250159386175,0.71406099844613,0.754834268250161,0.613879479254181,0.161813607285229,0.33436568295463,0.186700638002134,0.417404533742425,0.173924556245145,0.416289333126757,0.446656909719386,0.0697178086254871,0.0764973185691278,0.256152319156309,0.834696099934807,0.676411446784596,0.262274152923798,0.320422105331187,0.344553344129111,0.589626137556933,0.24857863035645,0.728227508261604,0.252478965046469,0.451520429555351,0.113719667040815,0.449231568075725,0.516817134417321,0.111719846969348,0.0764973185691278,0.306790768728026,0.709206217882008,0.587326833879403,0.881507132268126,0.283170489650052,0.834696099934807,0.732467157578707,0.133499381290324,0.876518342284423,0.428219841945551,0.728227508261604,0.331441219850987,0.239088458357964,0.71406099844613,0.418396119724909,0.0764973185691278,0.211633756729236
"LRP5_FAM3B",0.612089880089257,0.428536792061782,0.00761905258593598,0.65604400893764,1,0.0950262463989372,0.428536792061782,0.332356243539235,0.428536792061782,0.310742434357538,0.0477979347544565,0.732467157578707,0.108319380730004,1,0.428536792061782,0.619026984909167,0.428536792061782,0.310742434357538,0.498001193653368,0.732467157578707,0.108319380730004,0.304555620068699,0.428536792061782,0.319999131054412,0.428536792061782,0.310742434357538,0.24513399700536,1,0.108319380730004,0.279158775860045,0.428536792061782,0.351085647197856,0.108319380730004,1,0.621281208791057,0.26325303383643,1,0.414326973448099,1,0.722752244691669,0.612089880089257,0.310742434357538,0.187698140803469,0.332480499362133,0.108319380730004,1,0.428536792061782,0.692343104039332,0.428536792061782,0.310742434357538,0.3998445998446,0.876518342284423,0.108319380730004,0.760184128236302,0.428536792061782,0.263239499032355,0.428536792061782,0.612089880089257,0.10249066308691,0.713368210209485,1,0.663507186997632,0.428536792061782,0.895091986522487
"LGR4_RSPO3",0.310742434357538,0.369221227566784,0.675925243037686,0.354546815493874,1,0.102234295808877,0.612089880089257,0.26325303383643,0.96430704452167,0.591535549169167,0.135780562126999,1,0.612089880089257,0.00235948789184575,0.612089880089257,0.26325303383643,0.893206273819137,0.271670981903114,0.811497744108442,0.0493730416624643,0.612089880089257,0.132127429492983,0.428536792061782,0.513729047543498,0.893206273819137,0.0589711898864834,1,0.00767992072339898,0.612089880089257,0.64314045494111,0.428536792061782,0.567720423820916,0.502922621667626,0.879147648395713,0.624288395796505,0.885836268871716,1,0.26325303383643,1,0.612089880089257,0.96430704452167,0.64967555912567,0.879167303253202,0.0186821569541108,0.612089880089257,0.0136946415388873,0.428536792061782,0.462538960140444,0.310742434357538,0.306807028442721,0.757822790750145,0.260947072690978,0.612089880089257,0.732332470754753,0.612089880089257,0.612089880089257,1,0.316041752980855,0.488758251840284,0.210648421249306,1,0.0791159133174613,0.428536792061782,0.414326973448099
"LRP6_CKLF",0.644423096289893,0.133499381290324,0.290688063227338,0.419001848557837,0.663507186997632,0.21384034980049,0.791989757460873,0.494170293696174,0.23271655641072,0.977916520887944,0.34109433239868,0.175178371963964,0.0721064619222077,0.24039953605171,0.355043120375435,0.34109433239868,0.10159056275549,0.933817178698361,0.198432485389007,0.142532629918379,0.0186821569541108,0.161845883585014,0.355043120375435,0.0715719063545151,0.0183229070046429,0.256407196451814,0.0216486588720952,0.00332646419602941,0.0288300352600675,0.00767992072339898,0.369736910669079,0.0477979347544565,0.713368210209485,0.96430704452167,0.775103324202317,0.775103324202317,0.893206273819137,0.775103324202317,0.775103324202317,0.653455794196473,0.230487392098804,0.873179066842125,0.827789055283717,0.779713983916045,0.620960577894873,0.925720369766865,0.230487392098804,0.827789055283717,0.0349231847695325,0.422118630889295,0.145481571568528,0.103640642771078,0.0379745576893522,0.103640642771078,0.187767289646029,0.130364965147574,0.481040602436567,0.674154598384396,0.977858942682919,0.597976950609357,0.48543226371225,0.487854679388294,0.794390787577455,0.718296059161303
"COPA_P2RY6",0.32485063355361,0.624288395796505,0.00233825646328705,0.005527733483692,0.612089880089257,0.0021220349788531,0.428536792061782,0.103494872394168,0.56249436990321,0.327301698653168,0.824822163455326,0.519190635494587,0.612089880089257,0.542473635070742,0.428536792061782,0.213020552737199,0.728227508261604,0.462538960140444,0.0173370114654368,0.0466094264406875,0.612089880089257,0.00517733186041922,0.428536792061782,0.117748804888874,0.907788778728746,0.513729047543498,0.0914055619210742,0.0465750824125421,0.612089880089257,0.0127141529834034,0.428536792061782,0.117748804888874,0.929855344025279,0.414326973448099,1,0.263889452337956,0.612089880089257,0.449231568075725,0.428536792061782,0.222563238953117,1,0.624288395796505,0.0765977990338466,0.0200109855662095,0.612089880089257,0.0100431634961698,0.428536792061782,0.103494872394168,0.837262777176008,0.96430704452167,0.846311544112671,0.0453421990372023,0.612089880089257,0.120709891769053,0.428536792061782,0.117674167665566,1,0.414326973448099,0.0968936533813162,0.0774586607693179,0.612089880089257,0.0433089447255038,0.428536792061782,0.150832964034173
"NAMPT_P2RY6",0.927375198206031,0.722752244691669,0.736637364300832,0.202624748467314,0.612089880089257,0.521012907257389,0.612089880089257,0.391719574447874,0.9538170910774,0.624288395796505,0.406509554128815,0.0604182544325871,0.612089880089257,0.0160290599679803,0.428536792061782,0.103494872394168,0.64314045494111,0.462538960140444,0.7398736438083,0.207250762353828,0.612089880089257,0.193254912761752,0.428536792061782,0.133499381290324,0.9538170910774,0.624288395796505,0.580011583686889,0.0604182544325871,0.612089880089257,0.0433089447255038,0.428536792061782,0.103494872394168,0.499756813637813,1,0.67420270637036,0.622528887366174,0.612089880089257,0.779279531281706,0.428194970474409,0.0849071206612244,0.56249436990321,0.513729047543498,0.868148813070263,0.250532059889133,0.612089880089257,0.332626276562395,0.428536792061782,0.103494872394168,0.929855344025279,0.893206273819137,0.524343311814726,0.0669458082108488,0.612089880089257,0.0403371175856175,0.428536792061782,0.103494872394168,0.772145026721783,0.462538960140444,0.166536275207244,0.12315604407735,0.612089880089257,0.0199469192333928,0.428536792061782,0.150749940568314
"C3_C3AR1",1,0.612089880089257,0.108319380730004,0.612089880089257,0.502922621667626,0.722752244691669,0.108319380730004,0.502922621667626,0.722752244691669,0.612089880089257,0.226957173640238,0.310742434357538,1,1,0.108319380730004,0.773867999803796,0.775103324202317,0.428536792061782,0.230487392098804,0.16522391977882,0.355982757684113,0.1580281118465,0.108319380730004,0.384956554306717,0.902546269167626,0.428536792061782,0.0549822910957499,0.16522391977882,0.21031253025394,0.645586297760211,0.108319380730004,0.977641569652181,1,0.612089880089257,0.612089880089257,0.612089880089257,0.428536792061782,0.310742434357538,1,0.428536792061782,0.612089880089257,0.612089880089257,0.282636651236001,0.428536792061782,1,0.394755104318102,0.108319380730004,0.757767856547682,0.799946492427152,0.612089880089257,0.327301698653168,0.310742434357538,0.96430704452167,0.742964856507718,1,0.462790340129512,0.226957173640238,0.428536792061782,0.775103324202317,0.226957173640238,0.226957173640238,0.0136528050925551,1,0.063785141512515
"ADORA2A_ENTPD1",0.182852576263033,0.451520429555351,0.0734239379698209,0.451520429555351,1,0.487074974655782,0.852083112626561,0.223833157929598,0.42098069270754,0.405863713729977,0.20923710863861,0.47123015684626,0.582193532197222,0.0964347692285641,0.0805530273250453,0.165953324396111,0.667457955155226,0.01992052698328,0.820284156623285,0.0409576668580957,0.0111367302366977,0.0248944287661621,0.0448968521486634,0.233140103579634,0.846357936997788,0.0379745576893522,0.933604259621159,0.0288056133826677,0.0680617548984823,0.00176883619431989,0.0193162316873265,0.803348784185869,0.513729047543498,0.327301698653168,0.369221227566784,0.327301698653168,0.428536792061782,0.327301698653168,0.0848467241041893,0.462538960140444,0.0885122055764598,0.33444337970795,0.16772185686206,0.111892218152541,0.843204858035321,0.233140103579634,0.663507186997632,0.111892218152541,0.0849071206612244,0.0849071206612244,0.119206815909279,0.0849071206612244,0.226957173640238,0.0849071206612244,0.226957173640238,0.0849071206612244,0.799753020107335,0.271670981903114,0.446656909719386,0.167256038980631,0.237522986804582,0.0907643104841476,0.0457444443128485,0.756532709893081
"ADORA2B_ENTPD1",0.96430704452167,0.96430704452167,1,0.96430704452167,0.722752244691669,0.96430704452167,0.428536792061782,0.96430704452167,0.893206273819137,0.96430704452167,0.893206273819137,0.96430704452167,0.428536792061782,0.96430704452167,0.722752244691669,0.96430704452167,0.375947143938362,0.0812675247457856,0.868068957755149,0.0307624742407351,0.115176935950602,0.00265081134646352,0.0643563472133145,0.569618143531187,0.0630012003709451,0.977896250495158,0.133060613327982,0.360551853803963,0.378178688478663,0.305297140006854,0.54751021320753,0.114274206344612,0.86398739741116,0.373422419867222,0.817499915107819,0.488758251840284,0.159694244171318,0.373422419867222,0.719642285161965,0.766700404830875,0.332847810058496,0.0919315788881006,0.332478471223955,0.128010626256308,0.136313548478967,0.00209227165748905,0.0728688057441769,0.645586297760211,0.226957173640238,0.226957173640238,0.226957173640238,0.226957173640238,0.612089880089257,0.226957173640238,0.310742434357538,0.226957173640238,1,0.167256038980631,0.71406099844613,0.271670981903114,0.0197657625831028,0.150591606402431,0.34009520533725,0.672457295582172
"ADORA1_ENTPD1",1,1,1,1,1,1,1,1,0.722752244691669,0.722752244691669,0.799946492427152,0.722752244691669,0.108319380730004,0.722752244691669,0.722752244691669,0.799946492427152,0.977352447934465,0.0518016486437802,0.646642044152086,0.108151776494399,0.0947133963006895,0.00625769027756063,0.0523650231239948,0.756532709893081,0.293001754897101,0.313800209452383,0.141861654169458,0.287929461842505,0.128999451669771,0.0721064619222077,0.25949461012999,0.431255700820918,0.428536792061782,0.428536792061782,0.428536792061782,0.428536792061782,1,0.428536792061782,0.428536792061782,0.428536792061782,0.698096842224506,0.0561339968065114,0.637013905024155,0.0186280909782903,0.00608490680352685,0.00365482320287384,0.0236500175086204,0.977916520887944,0.0175444823761302,0.0175444823761302,0.0175444823761302,0.0175444823761302,0.108319380730004,0.0175444823761302,0.0175444823761302,0.0175444823761302,0.156326179896321,0.306807028442721,0.230378243093661,0.339065729915948,0.653455794196473,0.373422419867222,0.590297221008528,0.176501899071531
